가맹점 영업일자,업종,고한읍 건수,사북읍 건수,정선군 건수,태백시 건수,영월군 건수,삼척시 건수
2025-11-29,일반음식점업,83,85,50,84,7,16
2025-11-29,휴게음식점업,6,5,0,8,0,6
2025-11-29,소매업,12,8,6,60,5,18
2025-11-29,기타미용업,0,0,0,6,0,0
2025-11-29,주유소·LPG충전소,0,0,0,0,0,1
2025-11-29,식품판매업,16,13,2,34,13,2
2025-11-29,숙박업,21,12,28,4,0,0
2025-11-29,세탁업,0,0,0,11,0,4
2025-11-29,커피전문점,5,4,0,5,0,2
2025-11-29,실내 스크린 골프업,0,1,0,0,0,2
2025-11-28,식품판매업,15,15,1,44,6,0
2025-11-28,주유소·LPG충전소,0,0,0,0,0,1
2025-11-28,휴게음식점업,8,2,0,10,0,0
2025-11-28,목욕장업,0,0,2,2,0,0
2025-11-28,기타미용업,3,0,0,6,0,0
2025-11-28,슈퍼마켓,5,2,5,12,3,0
2025-11-28,이ㆍ미용업,3,5,0,22,0,4
2025-11-28,세탁업,1,1,0,10,0,2
2025-11-28,숙박업,21,15,46,0,0,0
2025-11-28,자동차 전문수리업,0,0,0,5,0,2
2025-11-28,소매업,4,6,10,64,0,4
2025-11-28,실내 스크린 골프업,0,0,0,0,0,2
2025-11-28,자동자 세차업,0,0,0,6,0,0
2025-11-28,커피전문점,5,4,6,3,0,0
2025-11-28,일반음식점업,56,77,27,77,5,7
2025-11-27,자동차 전문수리업,0,0,0,4,1,5
2025-11-27,일반주점업,0,1,0,0,0,0
2025-11-27,슈퍼마켓,12,2,6,10,1,2
2025-11-27,식품판매업,11,11,3,31,7,5
2025-11-27,숙박업,20,13,23,2,0,0
2025-11-27,주유소·LPG충전소,0,0,0,0,0,1
2025-11-27,이ㆍ미용업,3,4,0,28,0,11
2025-11-27,목욕장업,0,0,3,2,0,0
2025-11-27,기타미용업,4,0,1,7,0,3
2025-11-27,소매업,6,10,6,72,2,28
2025-11-27,자동자 세차업,0,0,0,2,0,0
2025-11-27,휴게음식점업,5,8,2,6,0,9
2025-11-27,일반음식점업,50,60,34,68,2,47
2025-11-27,커피전문점,3,5,5,7,0,3
2025-11-27,세탁업,3,3,0,8,0,9
2025-11-27,기타,0,0,0,3,0,1
2025-11-26,소매업,10,9,13,69,0,9
2025-11-26,목욕장업,0,0,2,0,0,0
2025-11-26,커피전문점,1,8,8,2,0,0
2025-11-26,휴게음식점업,3,5,2,6,0,0
2025-11-26,숙박업,28,20,20,2,0,0
2025-11-26,실내 스크린 골프업,0,1,0,0,0,0
2025-11-26,슈퍼마켓,12,0,8,17,3,3
2025-11-26,주유소·LPG충전소,0,0,0,0,0,1
2025-11-26,식품판매업,12,16,7,53,9,3
2025-11-26,당구장 운영업,2,2,0,0,0,0
2025-11-26,기타미용업,4,0,0,2,0,0
2025-11-26,이ㆍ미용업,2,7,14,31,0,2
2025-11-26,일반음식점업,71,78,76,122,4,8
2025-11-26,세탁업,2,4,3,14,0,2
2025-11-26,자동차 전문수리업,0,1,0,0,0,2
2025-11-25,일반주점업,0,1,0,2,0,0
2025-11-25,이ㆍ미용업,5,8,13,23,15,2
2025-11-25,일반음식점업,64,89,80,90,24,9
2025-11-25,커피전문점,6,3,2,6,0,2
2025-11-25,당구장 운영업,0,2,2,0,0,0
2025-11-25,슈퍼마켓,10,4,10,26,8,1
2025-11-25,자동차 전문수리업,0,0,0,2,0,0
2025-11-25,휴게음식점업,0,7,0,1,0,0
2025-11-25,목욕장업,0,0,0,2,0,0
2025-11-25,소매업,8,10,13,61,16,10
2025-11-25,숙박업,15,20,13,0,0,0
2025-11-25,세탁업,3,2,4,11,3,0
2025-11-25,주유소·LPG충전소,0,0,0,0,0,3
2025-11-25,실내 스크린 골프업,0,1,1,0,0,2
2025-11-25,기타미용업,0,0,1,3,0,0
2025-11-25,자동자 세차업,0,0,0,6,0,0
2025-11-25,식품판매업,15,10,21,27,11,0
2025-11-24,슈퍼마켓,5,3,2,22,2,2
2025-11-24,기타미용업,2,0,0,4,0,0
2025-11-24,실내 스크린 골프업,1,0,0,0,0,0
2025-11-24,이ㆍ미용업,5,4,30,27,0,0
2025-11-24,휴게음식점업,3,8,2,7,0,0
2025-11-24,소매업,7,21,33,61,1,8
2025-11-24,숙박업,33,12,15,3,0,0
2025-11-24,목욕장업,0,0,2,2,0,0
2025-11-24,일반음식점업,63,84,97,104,1,6
2025-11-24,당구장 운영업,0,2,4,0,0,0
2025-11-24,세탁업,2,2,4,19,0,0
2025-11-24,식품판매업,21,14,19,32,11,3
2025-11-24,커피전문점,5,7,5,5,0,0
2025-11-24,자동차 전문수리업,0,0,0,6,0,0
2025-11-23,당구장 운영업,0,2,0,0,0,0
2025-11-23,슈퍼마켓,12,1,10,52,6,9
2025-11-23,주유소·LPG충전소,0,0,0,0,0,1
2025-11-23,휴게음식점업,3,14,0,10,0,0
2025-11-23,이ㆍ미용업,2,2,1,41,0,2
2025-11-23,소매업,8,15,6,68,2,5
2025-11-23,실내 스크린 골프업,2,1,10,0,0,0
2025-11-23,세탁업,0,0,0,6,0,0
2025-11-23,일반음식점업,102,107,63,117,9,16
2025-11-23,커피전문점,7,8,6,0,0,0
2025-11-23,목욕장업,0,0,3,5,0,0
2025-11-23,기타미용업,2,0,0,3,0,0
2025-11-23,식품판매업,27,12,6,57,8,2
2025-11-23,자동자 세차업,0,0,6,0,0,0
2025-11-23,숙박업,38,19,18,10,0,0
2025-11-22,자동차 전문수리업,0,0,1,1,0,4
2025-11-22,목욕장업,0,0,2,2,0,0
2025-11-22,이ㆍ미용업,5,11,1,17,0,2
2025-11-22,세탁업,0,2,2,5,0,1
2025-11-22,휴게음식점업,5,10,0,4,1,2
2025-11-22,일반음식점업,115,155,47,83,4,10
2025-11-22,소매업,5,37,3,48,1,10
2025-11-22,당구장 운영업,0,3,0,0,0,0
2025-11-22,슈퍼마켓,19,0,10,34,10,4
2025-11-22,기타미용업,0,0,3,3,0,0
2025-11-22,숙박업,29,28,33,4,0,0
2025-11-22,식품판매업,17,19,9,40,13,5
2025-11-22,자동자 세차업,0,0,7,2,0,0
2025-11-22,커피전문점,3,9,3,6,0,0
2025-11-22,일반주점업,0,0,0,2,0,0
2025-11-22,실내 스크린 골프업,2,4,1,0,0,0
2025-11-21,식품판매업,18,25,14,54,8,3
2025-11-21,이ㆍ미용업,6,7,3,34,0,12
2025-11-21,자동자 세차업,0,0,2,2,0,0
2025-11-21,기타미용업,2,2,0,0,0,4
2025-11-21,자동차 전문수리업,0,2,1,0,0,4
2025-11-21,소매업,11,34,5,87,3,28
2025-11-21,세탁업,0,1,2,7,0,6
2025-11-21,숙박업,34,33,27,3,0,0
2025-11-21,커피전문점,8,9,6,1,0,2
2025-11-21,슈퍼마켓,26,4,11,19,3,2
2025-11-21,목욕장업,0,0,2,3,0,0
2025-11-21,일반음식점업,75,135,51,107,8,44
2025-11-21,실내 스크린 골프업,1,1,0,0,0,2
2025-11-21,기타,0,0,0,0,0,2
2025-11-21,당구장 운영업,5,1,0,0,0,0
2025-11-21,휴게음식점업,1,13,2,5,0,8
2025-11-20,이ㆍ미용업,3,9,5,28,10,10
2025-11-20,목욕장업,0,0,2,2,0,0
2025-11-20,식품판매업,22,18,15,37,14,6
2025-11-20,일반음식점업,81,108,45,125,20,47
2025-11-20,자동자 세차업,0,0,0,3,0,0
2025-11-20,슈퍼마켓,9,5,7,32,8,6
2025-11-20,기타,0,0,0,0,0,2
2025-11-20,숙박업,21,33,31,7,0,0
2025-11-20,기타미용업,1,2,0,4,0,2
2025-11-20,세탁업,2,3,3,8,2,6
2025-11-20,휴게음식점업,4,8,0,0,0,8
2025-11-20,자동차 전문수리업,0,0,0,4,0,2
2025-11-20,소매업,10,26,6,60,11,26
2025-11-20,커피전문점,0,8,0,3,0,2
2025-11-20,일반주점업,0,0,0,2,0,0
2025-11-19,기타,0,0,0,2,0,0
2025-11-19,숙박업,25,25,14,2,0,0
2025-11-19,커피전문점,0,2,12,7,0,0
2025-11-19,소매업,9,20,40,62,12,6
2025-11-19,식품판매업,20,23,29,41,11,4
2025-11-19,실내 스크린 골프업,0,0,1,0,0,2
2025-11-19,일반음식점업,74,125,108,76,24,17
2025-11-19,슈퍼마켓,24,1,6,27,12,2
2025-11-19,기타미용업,3,2,2,5,0,2
2025-11-19,당구장 운영업,0,2,4,0,0,0
2025-11-19,자동차 전문수리업,0,0,0,3,0,0
2025-11-19,휴게음식점업,2,4,0,5,0,0
2025-11-19,목욕장업,0,0,0,1,0,0
2025-11-19,이ㆍ미용업,6,9,30,18,10,4
2025-11-19,자동자 세차업,0,0,2,0,0,0
2025-11-19,세탁업,2,4,4,10,3,0
2025-11-18,세탁업,6,1,8,11,2,0
2025-11-18,휴게음식점업,0,1,0,4,0,0
2025-11-18,주유소·LPG충전소,0,0,0,0,0,2
2025-11-18,숙박업,39,24,29,6,0,0
2025-11-18,일반음식점업,68,150,128,71,22,13
2025-11-18,당구장 운영업,2,0,0,0,0,0
2025-11-18,이ㆍ미용업,4,4,32,18,10,5
2025-11-18,슈퍼마켓,30,1,14,14,10,5
2025-11-18,소매업,12,30,20,66,12,7
2025-11-18,자동자 세차업,0,0,0,1,0,0
2025-11-18,실내 스크린 골프업,1,0,0,0,0,0
2025-11-18,식품판매업,21,12,28,22,12,4
2025-11-18,기타미용업,3,3,0,0,0,2
2025-11-18,목욕장업,0,5,0,2,0,0
2025-11-18,자동차 전문수리업,0,2,0,3,0,0
2025-11-18,커피전문점,4,8,5,2,0,0
2025-11-17,슈퍼마켓,26,0,11,21,8,7
2025-11-17,커피전문점,3,3,4,3,0,0
2025-11-17,이ㆍ미용업,7,13,23,34,0,5
2025-11-17,일반음식점업,75,122,93,107,5,18
2025-11-17,기타미용업,2,0,1,3,0,1
2025-11-17,식품판매업,21,16,32,62,10,2
2025-11-17,자동차 전문수리업,0,0,0,4,0,0
2025-11-17,당구장 운영업,2,4,0,0,0,0
2025-11-17,휴게음식점업,3,6,3,4,2,0
2025-11-17,세탁업,3,0,4,8,0,0
2025-11-17,소매업,7,31,33,77,4,10
2025-11-17,자동자 세차업,0,0,0,2,0,0
2025-11-17,실내 스크린 골프업,1,2,0,0,0,2
2025-11-17,목욕장업,0,7,0,4,0,0
2025-11-17,숙박업,32,28,19,10,0,0
2025-11-16,자동차 전문수리업,0,0,0,0,0,3
2025-11-16,슈퍼마켓,24,9,13,68,12,3
2025-11-16,숙박업,38,31,22,8,0,0
2025-11-16,기타미용업,0,0,2,7,0,2
2025-11-16,기타,0,0,0,0,0,2
2025-11-16,일반음식점업,98,135,87,108,8,40
2025-11-16,커피전문점,3,14,0,0,0,3
2025-11-16,주유소·LPG충전소,0,0,0,0,0,1
2025-11-16,식품판매업,17,18,15,26,7,6
2025-11-16,실내 스크린 골프업,0,0,0,0,0,1
2025-11-16,이ㆍ미용업,1,3,4,29,0,8
2025-11-16,휴게음식점업,3,9,3,9,1,6
2025-11-16,목욕장업,0,8,0,5,0,0
2025-11-16,당구장 운영업,1,0,1,0,0,0
2025-11-16,세탁업,0,3,0,4,0,2
2025-11-16,소매업,10,32,8,62,4,21
2025-11-16,자동자 세차업,0,0,2,4,0,0
2025-11-15,자동차 전문수리업,0,0,0,1,0,0
2025-11-15,커피전문점,9,13,5,5,0,1
2025-11-15,기타미용업,2,0,1,0,0,0
2025-11-15,숙박업,53,61,29,1,0,0
2025-11-15,일반음식점업,121,182,73,99,7,12
2025-11-15,실내 스크린 골프업,0,3,5,0,0,0
2025-11-15,일반주점업,0,0,0,2,0,0
2025-11-15,이ㆍ미용업,3,6,6,15,0,3
2025-11-15,자동자 세차업,0,0,2,3,0,0
2025-11-15,휴게음식점업,3,9,0,7,0,0
2025-11-15,목욕장업,0,7,0,0,0,0
2025-11-15,기타,0,0,0,2,0,0
2025-11-15,슈퍼마켓,31,13,20,61,12,2
2025-11-15,당구장 운영업,1,0,0,0,0,0
2025-11-15,소매업,17,35,6,53,1,10
2025-11-15,세탁업,3,6,5,7,0,2
2025-11-15,식품판매업,39,25,15,53,13,3
2025-11-14,자동자 세차업,0,0,2,2,0,0
2025-11-14,숙박업,47,61,22,2,0,0
2025-11-14,일반음식점업,105,169,64,97,25,44
2025-11-14,슈퍼마켓,43,12,16,51,11,3
2025-11-14,일반주점업,0,1,0,0,0,0
2025-11-14,기타,0,0,0,0,0,2
2025-11-14,이ㆍ미용업,1,7,9,15,10,10
2025-11-14,커피전문점,7,10,7,6,0,4
2025-11-14,기타미용업,2,0,2,2,0,2
2025-11-14,소매업,7,34,11,60,13,28
2025-11-14,세탁업,5,4,2,10,2,6
2025-11-14,자동차 전문수리업,0,0,0,6,0,6
2025-11-14,휴게음식점업,1,12,3,3,1,8
2025-11-14,목욕장업,0,4,0,0,0,0
2025-11-14,식품판매업,18,27,19,51,12,7
2025-11-14,실내 스크린 골프업,2,0,3,0,0,2
2025-11-13,자동차 전문수리업,0,0,0,9,0,4
2025-11-13,슈퍼마켓,34,14,14,56,18,4
2025-11-13,숙박업,28,44,22,6,0,0
2025-11-13,소매업,11,33,11,71,16,29
2025-11-13,기타미용업,1,0,0,6,0,2
2025-11-13,식품판매업,27,25,15,52,14,6
2025-11-13,이ㆍ미용업,2,10,4,30,10,10
2025-11-13,기타,0,0,0,2,0,2
2025-11-13,커피전문점,2,7,2,4,0,2
2025-11-13,일반음식점업,98,174,68,104,25,37
2025-11-13,자동자 세차업,0,0,3,3,0,0
2025-11-13,휴게음식점업,1,5,0,5,0,8
2025-11-13,실내 스크린 골프업,2,2,1,0,0,1
2025-11-13,목욕장업,0,1,0,2,0,0
2025-11-13,세탁업,1,5,3,14,2,8
2025-11-13,주유소·LPG충전소,0,0,0,0,0,4
2025-11-12,주유소·LPG충전소,0,0,0,1,0,3
2025-11-12,휴게음식점업,3,18,0,8,0,0
2025-11-12,당구장 운영업,0,0,4,0,0,0
2025-11-12,기타,0,0,0,3,0,0
2025-11-12,슈퍼마켓,27,6,17,45,12,2
2025-11-12,이ㆍ미용업,1,5,37,20,10,3
2025-11-12,자동차 전문수리업,0,0,0,3,0,0
2025-11-12,기타미용업,0,2,2,6,0,0
2025-11-12,목욕장업,0,0,0,1,0,0
2025-11-12,일반음식점업,67,185,118,87,31,12
2025-11-12,커피전문점,0,5,8,1,0,1
2025-11-12,숙박업,35,60,28,5,0,0
2025-11-12,소매업,11,36,41,78,13,19
2025-11-12,세탁업,4,2,4,11,2,1
2025-11-12,실내 스크린 골프업,1,0,0,0,0,1
2025-11-12,자동자 세차업,0,0,0,2,0,0
2025-11-12,식품판매업,21,30,23,36,12,5
2025-11-11,세탁업,2,3,10,9,0,0
2025-11-11,자동차 전문수리업,0,0,0,5,0,0
2025-11-11,이ㆍ미용업,3,7,28,21,0,2
2025-11-11,기타,0,0,0,6,0,0
2025-11-11,자동자 세차업,0,0,2,1,0,0
2025-11-11,휴게음식점업,4,10,2,4,0,0
2025-11-11,기타미용업,1,3,6,2,0,0
2025-11-11,일반음식점업,99,176,129,101,5,11
2025-11-11,소매업,22,28,23,74,9,7
2025-11-11,실내 스크린 골프업,0,1,0,0,0,1
2025-11-11,슈퍼마켓,31,14,31,61,2,2
2025-11-11,주유소·LPG충전소,0,0,0,2,0,3
2025-11-11,식품판매업,22,40,44,57,12,5
2025-11-11,일반주점업,0,0,0,1,0,0
2025-11-11,목욕장업,0,7,0,2,0,0
2025-11-11,숙박업,21,59,42,3,0,0
2025-11-11,커피전문점,1,8,9,9,0,1
2025-11-10,일반주점업,0,1,0,0,0,0
2025-11-10,이ㆍ미용업,8,10,37,22,0,1
2025-11-10,휴게음식점업,1,16,2,8,0,0
2025-11-10,일반음식점업,116,224,105,101,9,12
2025-11-10,식품판매업,27,42,14,64,14,4
2025-11-10,자동차 전문수리업,0,0,0,4,0,1
2025-11-10,세탁업,4,2,1,10,0,2
2025-11-10,실내 스크린 골프업,0,0,0,0,0,1
2025-11-10,당구장 운영업,0,1,4,0,0,0
2025-11-10,커피전문점,4,11,8,6,0,1
2025-11-10,숙박업,27,57,26,0,0,0
2025-11-10,소매업,17,33,32,99,8,15
2025-11-10,자동자 세차업,0,0,2,0,0,0
2025-11-10,슈퍼마켓,30,34,25,49,8,1
2025-11-10,목욕장업,0,12,0,2,0,0
2025-11-10,주유소·LPG충전소,0,0,0,12,0,3
2025-11-10,기타,0,0,0,5,0,0
2025-11-09,주유소·LPG충전소,0,0,0,8,0,4
2025-11-09,자동차 전문수리업,0,0,0,0,0,2
2025-11-09,기타,0,0,0,2,0,2
2025-11-09,당구장 운영업,3,1,0,0,0,0
2025-11-09,숙박업,36,66,28,5,0,0
2025-11-09,식품판매업,32,58,14,36,18,6
2025-11-09,자동자 세차업,0,0,0,4,0,0
2025-11-09,소매업,7,38,11,65,8,29
2025-11-09,세탁업,0,1,1,5,0,2
2025-11-09,일반주점업,0,0,0,2,0,0
2025-11-09,실내 스크린 골프업,0,2,2,0,0,0
2025-11-09,기타미용업,0,3,0,4,0,3
2025-11-09,이ㆍ미용업,1,2,0,24,0,15
2025-11-09,휴게음식점업,9,14,0,6,1,6
2025-11-09,슈퍼마켓,46,25,32,84,11,7
2025-11-09,커피전문점,3,15,4,2,0,2
2025-11-09,목욕장업,0,5,0,0,0,0
2025-11-09,일반음식점업,193,297,57,119,9,54
2025-11-08,소매업,14,52,12,80,8,27
2025-11-08,당구장 운영업,2,0,0,0,0,0
2025-11-08,자동차 전문수리업,0,0,0,2,0,4
2025-11-08,이ㆍ미용업,1,11,3,46,0,13
2025-11-08,주유소·LPG충전소,0,0,2,13,0,1
2025-11-08,일반주점업,0,1,0,2,0,0
2025-11-08,실내 스크린 골프업,0,0,2,0,0,1
2025-11-08,휴게음식점업,8,17,0,9,0,9
2025-11-08,기타미용업,3,2,1,9,0,4
2025-11-08,슈퍼마켓,56,25,31,63,17,8
2025-11-08,일반음식점업,204,343,68,108,9,52
2025-11-08,식품판매업,58,75,18,60,10,8
2025-11-08,커피전문점,12,14,8,5,0,2
2025-11-08,기타,0,0,0,2,0,2
2025-11-08,목욕장업,0,17,0,3,0,0
2025-11-08,숙박업,40,89,34,2,0,0
2025-11-08,자동자 세차업,0,0,0,3,0,0
2025-11-08,세탁업,2,7,2,8,0,6
2025-11-07,세탁업,3,3,3,18,0,0
2025-11-07,숙박업,44,94,24,12,0,0
2025-11-07,슈퍼마켓,51,40,46,73,14,5
2025-11-07,자동자 세차업,0,0,0,2,0,0
2025-11-07,이ㆍ미용업,4,6,3,53,0,7
2025-11-07,소매업,13,75,11,118,1,15
2025-11-07,휴게음식점업,6,19,0,3,0,0
2025-11-07,일반음식점업,153,287,71,161,14,27
2025-11-07,커피전문점,6,12,2,9,0,0
2025-11-07,자동차 전문수리업,0,2,0,6,0,0
2025-11-07,당구장 운영업,5,1,0,0,0,0
2025-11-07,일반주점업,0,0,0,2,0,0
2025-11-07,기타미용업,2,2,3,5,0,2
2025-11-07,기타,0,0,0,2,0,0
2025-11-07,주유소·LPG충전소,0,0,3,21,0,3
2025-11-07,목욕장업,0,7,0,2,0,0
2025-11-07,식품판매업,21,71,16,85,19,6
2025-11-06,식품판매업,52,86,8,87,20,11
2025-11-06,자동자 세차업,0,0,0,3,0,0
2025-11-06,자동차 전문수리업,0,1,0,7,2,0
2025-11-06,휴게음식점업,9,10,0,8,0,0
2025-11-06,주유소·LPG충전소,0,0,6,14,0,2
2025-11-06,기타,0,0,0,2,0,0
2025-11-06,이ㆍ미용업,5,10,9,43,0,12
2025-11-06,목욕장업,0,14,0,3,0,0
2025-11-06,소매업,20,73,13,82,6,14
2025-11-06,세탁업,2,5,3,10,0,0
2025-11-06,슈퍼마켓,52,42,36,60,11,9
2025-11-06,숙박업,34,97,26,0,0,0
2025-11-06,실내 스크린 골프업,0,3,0,0,0,3
2025-11-06,일반음식점업,147,291,63,130,8,21
2025-11-06,기타미용업,3,0,3,4,0,0
2025-11-06,커피전문점,5,7,2,7,0,0
2025-11-05,일반음식점업,137,373,142,111,28,18
2025-11-05,식품판매업,40,85,51,57,24,0
2025-11-05,자동자 세차업,0,0,0,2,0,0
2025-11-05,세탁업,4,4,12,18,2,0
2025-11-05,소매업,14,66,27,85,16,12
2025-11-05,슈퍼마켓,74,62,49,73,21,3
2025-11-05,이ㆍ미용업,5,17,28,34,12,2
2025-11-05,커피전문점,1,6,10,4,0,0
2025-11-05,기타미용업,3,2,0,5,0,3
2025-11-05,목욕장업,0,16,0,3,0,0
2025-11-05,주유소·LPG충전소,0,0,4,19,0,4
2025-11-05,기타,0,0,0,2,0,0
2025-11-05,휴게음식점업,7,16,0,8,0,0
2025-11-05,숙박업,19,121,28,4,0,0
2025-11-05,자동차 전문수리업,2,1,0,6,1,0
2025-11-04,숙박업,52,138,22,6,0,0
2025-11-04,세탁업,3,6,2,12,2,0
2025-11-04,이ㆍ미용업,4,11,36,31,13,13
2025-11-04,식품판매업,32,119,37,64,29,3
2025-11-04,소매업,15,91,52,76,17,17
2025-11-04,슈퍼마켓,99,75,44,81,20,9
2025-11-04,자동차 전문수리업,7,0,0,7,1,0
2025-11-04,기타미용업,2,0,0,9,0,0
2025-11-04,실내 스크린 골프업,0,2,1,0,0,3
2025-11-04,기타,0,0,0,8,0,0
2025-11-04,당구장 운영업,6,0,4,0,0,0
2025-11-04,주유소·LPG충전소,0,0,6,14,0,7
2025-11-04,목욕장업,0,9,0,3,0,0
2025-11-04,일반음식점업,138,423,150,121,24,39
2025-11-04,커피전문점,2,11,5,8,0,0
2025-11-04,휴게음식점업,4,4,0,8,0,0
2025-11-04,자동자 세차업,0,0,0,2,0,0
2025-11-03,식품판매업,35,119,46,62,17,10
2025-11-03,자동자 세차업,0,0,0,2,0,0
2025-11-03,이ㆍ미용업,1,14,30,43,9,9
2025-11-03,목욕장업,0,14,0,4,0,0
2025-11-03,소매업,14,115,28,130,23,24
2025-11-03,자동차 전문수리업,12,1,0,5,1,0
2025-11-03,실내 스크린 골프업,0,1,0,0,0,3
2025-11-03,당구장 운영업,7,1,0,0,0,0
2025-11-03,기타,0,0,0,5,0,0
2025-11-03,주유소·LPG충전소,0,0,5,25,0,3
2025-11-03,슈퍼마켓,121,96,49,69,17,5
2025-11-03,커피전문점,2,5,11,14,0,0
2025-11-03,휴게음식점업,6,11,0,12,0,0
2025-11-03,기타미용업,3,2,12,11,0,3
2025-11-03,세탁업,4,9,10,20,3,0
2025-11-03,일반주점업,0,0,0,1,0,0
2025-11-03,일반음식점업,160,460,146,117,28,36
2025-11-03,숙박업,47,139,24,2,0,0
2025-11-02,소매업,15,96,18,115,10,36
2025-11-02,목욕장업,0,17,0,5,0,0
2025-11-02,숙박업,50,154,32,11,0,0
2025-11-02,세탁업,0,1,0,10,0,4
2025-11-02,자동자 세차업,0,0,0,1,0,0
2025-11-02,슈퍼마켓,180,177,98,131,35,6
2025-11-02,일반주점업,0,0,0,2,0,0
2025-11-02,일반음식점업,220,659,131,197,9,48
2025-11-02,커피전문점,5,24,9,4,0,3
2025-11-02,자동차 전문수리업,0,0,0,0,0,8
2025-11-02,이ㆍ미용업,0,0,7,43,0,7
2025-11-02,실내 스크린 골프업,0,2,0,0,0,2
2025-11-02,휴게음식점업,13,24,1,15,0,0
2025-11-02,당구장 운영업,4,1,0,0,0,0
2025-11-02,주유소·LPG충전소,0,0,9,29,8,2
2025-11-02,기타미용업,5,2,2,2,0,0
2025-11-02,식품판매업,50,244,32,77,9,11
2025-11-01,자동자 세차업,0,0,0,1,0,0
2025-11-01,실내 스크린 골프업,0,0,0,0,0,4
2025-11-01,목욕장업,0,17,4,4,0,0
2025-11-01,슈퍼마켓,190,472,90,99,22,9
2025-11-01,소매업,17,127,10,86,14,67
2025-11-01,휴게음식점업,12,11,0,12,0,16
2025-11-01,식품판매업,49,270,25,88,13,21
2025-11-01,이ㆍ미용업,5,13,4,49,0,20
2025-11-01,자동차 전문수리업,2,0,0,3,0,2
2025-11-01,주유소·LPG충전소,68,35,47,57,53,7
2025-11-01,커피전문점,11,12,9,7,0,8
2025-11-01,세탁업,0,2,2,17,0,16
2025-11-01,일반음식점업,230,704,109,175,12,91
2025-11-01,숙박업,83,244,51,6,0,0
2025-11-01,기타미용업,5,2,3,7,0,4
2025-11-01,기타,0,0,0,0,0,4
2025-10-31,일반음식점업,53,59,38,72,7,4
2025-10-31,이ㆍ미용업,3,9,2,20,0,2
2025-10-31,기타,0,0,0,2,0,0
2025-10-31,기타미용업,0,0,0,2,0,0
2025-10-31,휴게음식점업,4,3,0,1,0,0
2025-10-31,자동차 전문수리업,0,1,0,4,0,1
2025-10-31,일반주점업,0,0,0,1,0,0
2025-10-31,세탁업,1,2,3,5,0,0
2025-10-31,숙박업,27,21,17,4,0,0
2025-10-31,식품판매업,8,6,2,24,6,0
2025-10-31,커피전문점,4,3,0,0,0,0
2025-10-31,소매업,6,13,3,41,2,1
2025-10-31,슈퍼마켓,5,15,5,19,1,1
2025-10-30,일반음식점업,50,62,34,93,3,0
2025-10-30,식품판매업,6,7,1,48,11,0
2025-10-30,주유소·LPG충전소,0,0,0,0,0,2
2025-10-30,휴게음식점업,0,8,0,1,0,0
2025-10-30,소매업,5,11,4,65,2,0
2025-10-30,목욕장업,0,0,0,1,0,0
2025-10-30,커피전문점,0,4,0,6,0,0
2025-10-30,숙박업,15,7,12,2,0,0
2025-10-30,기타미용업,2,0,0,2,0,0
2025-10-30,이ㆍ미용업,3,5,3,27,0,0
2025-10-30,슈퍼마켓,5,2,3,33,1,2
2025-10-30,실내 스크린 골프업,0,1,0,0,0,0
2025-10-30,자동차 전문수리업,0,1,0,5,0,0
2025-10-30,일반주점업,0,1,0,2,0,0
2025-10-30,기타,0,0,0,2,0,0
2025-10-30,세탁업,2,1,2,6,0,0
2025-10-29,일반음식점업,35,52,33,42,5,0
2025-10-29,커피전문점,4,3,0,2,0,0
2025-10-29,세탁업,0,0,3,16,0,0
2025-10-29,주유소·LPG충전소,0,0,0,0,0,1
2025-10-29,숙박업,15,16,16,2,0,0
2025-10-29,슈퍼마켓,9,6,1,17,5,0
2025-10-29,실내 스크린 골프업,0,1,0,0,0,0
2025-10-29,휴게음식점업,2,14,0,7,0,0
2025-10-29,자동차 전문수리업,0,0,0,6,0,0
2025-10-29,목욕장업,0,0,0,1,0,0
2025-10-29,이ㆍ미용업,2,3,2,18,0,0
2025-10-29,기타미용업,2,0,0,3,0,0
2025-10-29,소매업,3,13,1,37,2,0
2025-10-29,식품판매업,8,15,2,47,5,0
2025-10-28,일반음식점업,47,53,46,89,3,35
2025-10-28,기타미용업,0,0,0,8,0,4
2025-10-28,휴게음식점업,3,11,0,0,0,12
2025-10-28,숙박업,13,7,15,4,0,0
2025-10-28,기타,0,0,0,3,0,4
2025-10-28,목욕장업,0,0,0,1,0,0
2025-10-28,주유소·LPG충전소,0,0,0,0,0,2
2025-10-28,식품판매업,15,4,2,50,4,3
2025-10-28,슈퍼마켓,8,13,3,15,3,0
2025-10-28,자동자 세차업,0,0,1,1,0,0
2025-10-28,실내 스크린 골프업,1,0,3,0,0,0
2025-10-28,당구장 운영업,0,1,0,0,0,0
2025-10-28,이ㆍ미용업,2,10,3,24,0,11
2025-10-28,자동차 전문수리업,0,1,0,4,0,4
2025-10-28,커피전문점,1,1,0,4,0,2
2025-10-28,세탁업,1,1,2,14,0,7
2025-10-28,소매업,9,13,4,46,1,19
2025-10-27,커피전문점,0,5,4,4,0,0
2025-10-27,기타,0,0,0,1,0,0
2025-10-27,실내 스크린 골프업,1,1,0,0,0,0
2025-10-27,슈퍼마켓,9,8,5,16,2,3
2025-10-27,일반음식점업,59,60,48,91,6,34
2025-10-27,소매업,8,8,9,58,1,11
2025-10-27,휴게음식점업,4,9,0,1,0,4
